Book_page,Year,Site,Nest_ID,Egg_num,Length,Width,Comments
,2014,nome,14nomesesa311,3,31.3,20.7,
,2014,nome,14nomesesa311,2,30.7,20.8,
,2014,nome,14nomesesa311,4,31.1,21.1,
,2014,nome,14nomesesa312,1,30.2,20.9,
,2014,nome,14nomesesa312,4,30.4,21.3,
,2014,nome,14nomesesa312,2,31,21.3,
,2014,nome,14nomesesa312,3,30.4,21.4,
,2014,nome,14nomesesa313,1,32,20.8,
,2014,nome,14nomesesa313,4,28.8,20.9,
,2014,nome,14nomesesa313,2,31.7,21.2,
,2014,nome,14nomesesa313,3,29.2,21.4,
,2014,nome,14nomewesa001,1,29.7,22.2,
,2014,nome,14nomewesa001,3,30.9,22.7,
,2014,nome,14nomewesa001,2,30.2,23.1,
,2014,nome,14nomewesa001,4,31.9,23.1,
,2014,nome,14nomewesa002,1,30.3,20.3,
,2014,nome,14nomewesa002,4,31.3,22.2,
,2014,nome,14nomewesa002,2,29.8,22.4,
,2014,nome,14nomewesa002,3,30.8,22.7,
,2014,nome,14nomewesa003,3,30.6,22.3,
,2014,nome,14nomewesa003,4,30.7,22.3,
,2014,nome,14nomewesa003,2,31,22.4,
,2014,nome,14nomewesa003,1,30.7,22.6,
,2014,nome,14nomewesa004,3,28.9,20.8,
,2014,nome,14nomewesa004,1,29.1,21.1,
,2014,nome,14nomewesa004,4,29.8,21.1,
,2014,nome,14nomewesa004,2,29.5,21.3,
,2014,nome,14nomewesa005,1,29.6,21.6,
,2014,nome,14nomewesa005,2,30.3,21.8,
,2014,nome,14nomewesa005,3,29.6,22.2,
,2014,nome,14nomewesa006,4,30,21,
,2014,nome,14nomewesa006,2,29.4,21.3,
,2014,nome,14nomewesa006,3,29.5,21.3,
,2014,nome,14nomewesa006,1,30,21.8,
,2014,nome,14nomewesa007,1,32.5,21.6,
,2014,nome,14nomewesa007,4,31,21.7,
,2014,nome,14nomewesa007,3,31.4,21.8,
,2014,nome,14nomewesa007,2,32.5,21.8,
,2014,nome,14nomewesa008,3,30.2,21.5,
,2014,nome,14nomewesa008,1,30.3,21.9,
,2014,nome,14nomewesa008,2,30.4,21.9,
,2014,nome,14nomewesa008,4,30.1,22,
,2014,nome,14nomewesa009,1,28.8,20.6,
,2014,nome,14nomewesa009,3,29,20.6,
,2014,nome,14nomewesa009,2,28.6,20.7,
,2014,nome,14nomewesa009,4,29.6,27,
,2014,nome,14nomewesa011,4,28.4,19.9,
,2014,nome,14nomewesa011,3,30.4,21.1,
,2014,nome,14nomewesa011,2,30.8,21.2,
,2014,nome,14nomewesa011,1,30.1,21.3,
,2014,nome,14nomewesa016,2,31,20.9,
,2014,nome,14nomewesa016,3,29.5,21.6,
,2014,nome,14nomewesa016,4,30.9,21.7,
,2014,nome,14nomewesa016,1,31.1,21.8,
,2014,nome,14nomewesa017,1,30.8,21.7,
,2014,nome,14nomewesa017,3,30.5,21.9,
,2014,nome,14nomewesa017,4,29.2,22,
,2014,nome,14nomewesa017,2,31.5,22,
,2014,nome,14nomewesa020,2,21.6,21.9,
,2014,nome,14nomewesa020,1,30,30.9,
,2014,nome,14nomewesa025,1,32.9,22.3,
,2014,nome,14nomewesa025,2,31.5,22.4,
,2014,nome,14nomewesa025,3,32.6,22.5,
,2014,nome,14nomewesa025,4,32.8,22.5,
,2014,nome,14nomewesa034,4,31.2,21,
,2014,nome,14nomewesa034,3,31.9,21.2,
,2014,nome,14nomewesa034,2,31,21.3,
,2014,nome,14nomewesa034,1,31.2,21.5,
,2014,nome,14nomewesa050,2,30.2,21.7,
,2014,nome,14nomewesa050,1,31.8,21.7,
,2014,nome,14nomewesa050,3,31.5,21.8,
,2014,nome,14nomewesa101,4,33.1,21.9,
,2014,nome,14nomewesa101,2,32.1,22.2,
,2014,nome,14nomewesa101,1,31.7,22.4,
,2014,nome,14nomewesa101,3,32.7,22.5,
,2014,nome,14nomewesa102,3,30.7,21.6,
,2014,nome,14nomewesa102,2,31.7,21.7,
,2014,nome,14nomewesa102,1,31.2,21.8,
,2014,nome,14nomewesa102,4,31.6,22,
,2014,nome,14nomewesa103,3,31.6,22.5,
,2014,nome,14nomewesa103,1,32.1,22.7,
,2014,nome,14nomewesa103,2,31.1,22.9,
,2014,nome,14nomewesa103,4,32.1,23,
,2014,nome,14nomewesa105,1,29.9,21.9,
,2014,nome,14nomewesa105,4,30.3,22,
,2014,nome,14nomewesa105,2,30.2,22.1,
,2014,nome,14nomewesa105,3,31.1,22.1,
,2014,nome,14nomewesa107,4,29.1,21.8,
,2014,nome,14nomewesa107,1,29.2,21.8,
,2014,nome,14nomewesa107,2,29.2,22,
,2014,nome,14nomewesa107,3,29,22.1,
,2014,nome,14nomewesa108,3,31.3,22,
,2014,nome,14nomewesa108,1,31.4,22,
,2014,nome,14nomewesa108,2,30.7,22.4,
,2014,nome,14nomewesa108,4,32,22.5,
,2014,nome,14nomewesa110,1,31,21.8,
,2014,nome,14nomewesa110,4,30.4,22.2,
,2014,nome,14nomewesa110,3,30.9,22.3,
,2014,nome,14nomewesa110,2,31.1,22.3,
,2014,nome,14nomewesa111,3,29.7,22.5,
,2014,nome,14nomewesa111,2,30.1,22.5,
,2014,nome,14nomewesa111,1,30.8,22.6,
,2014,nome,14nomewesa111,4,30.3,22.8,
,2014,nome,14nomewesa112,3,29.2,21.4,
,2014,nome,14nomewesa112,4,29.7,21.8,
,2014,nome,14nomewesa112,1,30.2,22.2,
,2014,nome,14nomewesa112,2,29.8,22.6,
,2014,nome,14nomewesa113,1,32,20.4,
,2014,nome,14nomewesa113,3,32.1,21.2,
,2014,nome,14nomewesa113,2,32.2,21.2,
,2014,nome,14nomewesa113,4,32,21.4,
,2014,nome,14nomewesa114,3,31,22,
,2014,nome,14nomewesa114,4,29.3,22.1,
,2014,nome,14nomewesa114,1,29.3,22.4,
,2014,nome,14nomewesa114,2,31.4,22.4,
,2014,nome,14nomewesa115,1,30.3,21.3,
,2014,nome,14nomewesa115,3,30.2,21.4,
,2014,nome,14nomewesa115,4,31.5,21.5,
,2014,nome,14nomewesa115,2,30.5,21.6,
,2014,nome,14nomewesa116,2,31,21.5,
,2014,nome,14nomewesa116,4,32.3,21.5,
,2014,nome,14nomewesa116,1,31.6,21.9,
,2014,nome,14nomewesa116,3,32.3,22.1,
,2014,nome,14nomewesa117,1,31.6,22.1,
,2014,nome,14nomewesa117,2,31.5,22.5,
,2014,nome,14nomewesa119,1,29.7,22.1,
,2014,nome,14nomewesa119,2,30.7,22.1,
,2014,nome,14nomewesa119,4,30.6,22.2,
,2014,nome,14nomewesa119,3,30.8,22.2,
,2014,nome,14nomewesa120,4,28.7,21.6,
,2014,nome,14nomewesa120,2,28.7,21.8,
,2014,nome,14nomewesa120,3,29.2,21.8,
,2014,nome,14nomewesa120,1,29.5,22.2,
,2014,nome,14nomewesa121,1,31.1,21.9,
,2014,nome,14nomewesa121,3,30.9,22.2,
,2014,nome,14nomewesa121,4,30.4,22.3,
,2014,nome,14nomewesa121,2,30.8,22.5,
,2014,nome,14nomewesa123,4,31.2,20.9,
,2014,nome,14nomewesa123,2,30.5,21.2,
,2014,nome,14nomewesa123,1,29.8,21.6,
,2014,nome,14nomewesa123,3,30.2,22.1,
,2014,nome,14nomewesa124,1,30.9,21.3,
,2014,nome,14nomewesa124,3,31.2,21.3,
,2014,nome,14nomewesa124,2,30.5,21.5,
,2014,nome,14nomewesa124,4,31,21.6,
,2014,nome,14nomewesa125,4,30.4,21.2,
,2014,nome,14nomewesa125,2,30.3,21.9,
,2014,nome,14nomewesa125,3,30.4,22.1,
,2014,nome,14nomewesa125,1,30.4,22.3,
,2014,nome,14nomewesa129,4,30.2,22,
,2014,nome,14nomewesa129,1,31,22.1,
,2014,nome,14nomewesa129,2,30.7,22.2,
,2014,nome,14nomewesa129,3,31,22.2,
,2014,nome,14nomewesa135,3,30,21.8,
,2014,nome,14nomewesa135,2,30.2,21.9,
,2014,nome,14nomewesa135,1,29.9,22.1,
,2014,nome,14nomewesa136,3,32.1,21.4,
,2014,nome,14nomewesa136,4,31.2,21.7,
,2014,nome,14nomewesa136,1,31.7,21.9,
,2014,nome,14nomewesa136,2,31.9,22.1,
,2014,nome,14nomewesa137,4,30.3,21.4,
,2014,nome,14nomewesa137,1,29.1,21.7,
,2014,nome,14nomewesa137,2,29.3,21.7,
,2014,nome,14nomewesa137,3,28.9,22,
,2014,nome,14nomewesa138,3,26.9,19.4,runt egg with large dent
,2014,nome,14nomewesa138,2,30.6,21.7,
,2014,nome,14nomewesa138,1,31.5,21.8,
,2014,nome,14nomewesa145,4,33.1,21.4,
,2014,nome,14nomewesa145,3,31.4,21.7,
,2014,nome,14nomewesa145,1,32.7,21.8,
,2014,nome,14nomewesa145,2,32,22,
,2014,nome,14nomewesa156,1,33.1,22,
,2014,nome,14nomewesa156,2,32.6,22.1,
,2014,nome,14nomewesa156,4,31.9,22.3,
,2014,nome,14nomewesa156,3,31.3,22.4,
,2014,nome,14nomewesa157,3,31.1,21.6,
,2014,nome,14nomewesa157,1,31.1,21.8,
,2014,nome,14nomewesa157,2,29.2,21.9,
,2014,nome,14nomewesa158,1,29.8,21.1,
,2014,nome,14nomewesa158,2,29.6,21.3,
,2014,nome,14nomewesa158,3,30,21.5,
,2014,nome,14nomewesa165,1,33.3,21.6,
,2014,nome,14nomewesa165,2,32.4,21.8,
,2014,nome,14nomewesa165,3,31.6,22,
,2014,nome,14nomewesa201,4,31.3,21.9,
,2014,nome,14nomewesa201,3,31.8,22.3,
,2014,nome,14nomewesa201,2,31.5,22.5,
,2014,nome,14nomewesa201,1,32.1,23.1,
,2014,nome,14nomewesa202,3,30.5,22,
,2014,nome,14nomewesa202,4,30,22.1,
,2014,nome,14nomewesa202,2,30.9,22.1,
,2014,nome,14nomewesa202,1,30.3,22.2,
,2014,nome,14nomewesa203,3,33,22.3,
,2014,nome,14nomewesa203,1,32.6,22.5,
,2014,nome,14nomewesa203,2,33.5,22.5,
,2014,nome,14nomewesa203,4,33.6,22.6,
,2014,nome,14nomewesa204,3,31.2,21.9,
,2014,nome,14nomewesa204,2,31.1,22.2,
,2014,nome,14nomewesa204,1,32,22.5,
,2014,nome,14nomewesa205,1,32.8,21.5,
,2014,nome,14nomewesa205,4,32.6,22.3,
,2014,nome,14nomewesa205,2,33.2,22.8,
,2014,nome,14nomewesa205,3,32.7,23,
,2014,nome,14nomewesa206,1,30.9,21.1,
,2014,nome,14nomewesa206,2,30.9,22,
,2014,nome,14nomewesa206,4,30.2,22.1,
,2014,nome,14nomewesa206,3,30.9,22.3,
,2014,nome,14nomewesa208,2,30.4,21.7,
,2014,nome,14nomewesa208,1,29.8,21.8,
,2014,nome,14nomewesa208,3,29.8,21.8,
,2014,nome,14nomewesa208,4,30.1,22,
,2014,nome,14nomewesa209,1,31.7,21.9,
,2014,nome,14nomewesa209,2,31.2,22.1,
,2014,nome,14nomewesa209,3,31.6,22.2,
,2014,nome,14nomewesa209,4,31.5,22.3,
,2014,nome,14nomewesa211,3,31.4,22,
,2014,nome,14nomewesa211,4,32,22.3,
,2014,nome,14nomewesa211,1,32.6,22.4,
,2014,nome,14nomewesa211,2,31.6,22.7,
,2014,nome,14nomewesa212,4,31.4,21,
,2014,nome,14nomewesa212,1,31.5,21.2,
,2014,nome,14nomewesa212,3,30.9,21.8,
,2014,nome,14nomewesa212,2,30.9,22,
,2014,nome,14nomewesa213,3,32,21.5,
,2014,nome,14nomewesa213,1,31.4,21.9,
,2014,nome,14nomewesa213,2,31.6,22.1,
,2014,nome,14nomewesa213,4,31,22.2,
,2014,nome,14nomewesa214,3,31.8,21.8,
,2014,nome,14nomewesa214,2,31.9,21.9,
,2014,nome,14nomewesa214,4,32,22.1,
,2014,nome,14nomewesa214,1,31.6,22.2,
,2014,nome,14nomewesa215,4,29.7,22,
,2014,nome,14nomewesa215,2,30.2,22,
,2014,nome,14nomewesa215,1,31,22,
,2014,nome,14nomewesa215,3,30.5,22.3,
,2014,nome,14nomewesa217,3,29.8,21.1,
,2014,nome,14nomewesa217,2,29.3,21.5,
,2014,nome,14nomewesa217,4,29,21.6,
,2014,nome,14nomewesa217,1,29.9,21.9,
,2014,nome,14nomewesa220,4,32.9,21,
,2014,nome,14nomewesa220,1,31.4,21.9,
,2014,nome,14nomewesa220,2,31.4,22.1,
,2014,nome,14nomewesa220,3,32.6,22.1,
,2014,nome,14nomewesa224,3,31.1,21,
,2014,nome,14nomewesa224,1,30.5,21.5,
,2014,nome,14nomewesa224,2,31,21.6,
,2014,nome,14nomewesa232,1,31.7,21.4,
,2014,nome,14nomewesa232,4,31.1,21.8,
,2014,nome,14nomewesa232,3,30.4,21.9,
,2014,nome,14nomewesa232,2,31,22,
,2014,nome,14nomewesa233,3,29,21.4,
,2014,nome,14nomewesa233,2,30.7,22,
,2014,nome,14nomewesa233,1,30.9,22,
,2014,nome,14nomewesa233,4,30.9,22,
,2014,nome,14nomewesa236,4,31.5,21.7,
,2014,nome,14nomewesa236,1,31.4,22,
,2014,nome,14nomewesa236,2,31.5,22.4,
,2014,nome,14nomewesa236,3,32,22.4,
,2014,nome,14nomewesa238,3,30,21.7,
,2014,nome,14nomewesa238,2,31.6,21.7,
,2014,nome,14nomewesa238,4,30.2,21.9,
,2014,nome,14nomewesa238,1,30.2,22.1,
,2014,nome,14nomewesa239,1,30.8,21.3,
,2014,nome,14nomewesa239,2,29.4,21.6,
,2014,nome,14nomewesa239,4,31.2,21.8,
,2014,nome,14nomewesa239,3,30.7,21.9,
,2014,nome,14nomewesa240,4,30.4,21.5,
,2014,nome,14nomewesa240,2,31,21.5,
,2014,nome,14nomewesa240,1,30.5,21.8,
,2014,nome,14nomewesa240,3,31.2,21.8,
,2014,nome,14nomewesa241,3,30.6,20.2,
,2014,nome,14nomewesa241,4,32.1,21,
,2014,nome,14nomewesa241,2,30.3,21.2,
,2014,nome,14nomewesa241,1,31,21.5,
,2014,nome,14nomewesa301,4,32.9,22.8,
,2014,nome,14nomewesa301,3,33.1,23,
,2014,nome,14nomewesa301,1,32.3,23.2,
,2014,nome,14nomewesa301,2,31.2,23.6,
,2014,nome,14nomewesa302,2,30.1,21.8,
,2014,nome,14nomewesa302,3,29.4,22.5,
,2014,nome,14nomewesa302,4,30,22.5,
,2014,nome,14nomewesa302,1,30,22.7,
,2014,nome,14nomewesa303,1,30,21.5,
,2014,nome,14nomewesa303,4,30.4,21.5,
,2014,nome,14nomewesa303,3,30.6,21.5,
,2014,nome,14nomewesa303,2,30.7,21.7,
,2014,nome,14nomewesa304,3,32.1,21.1,
,2014,nome,14nomewesa304,2,29.7,21.2,
,2014,nome,14nomewesa304,1,30.9,22.2,
,2014,nome,14nomewesa308,2,31.4,22.7,
,2014,nome,14nomewesa308,1,31.2,22.9,
,2014,nome,14nomewesa308,3,32.1,23.1,
,2014,nome,14nomewesa310,1,30.5,22.2,
,2014,nome,14nomewesa310,3,30.4,22.5,
,2014,nome,14nomewesa310,2,30.2,22.6,
,2014,nome,14nomewesa310,4,30.5,22.9,
,2014,prba,14prbabbsa039,4,36.8,26.4,nestID 14cjh039
,2014,prba,14prbabbsa039,2,38.3,26.4,nestID 14cjh039
,2014,prba,14prbabbsa039,3,36.9,26.8,nestID 14cjh039
,2014,prba,14prbabbsa039,1,38.1,27.3,nestID 14cjh039
,2014,prba,14prbadunl051,2,38.7,25.2,nestID 14cjh051
,2014,prba,14prbadunl051,1,37.5,25.7,nestID 14cjh051
,2014,prba,14prbadunl051,3,37.7,25.8,nestID 14cjh051
,2014,prba,14prbadunl051,4,37.9,25.9,nestID 14cjh051
,2014,prba,14prbalbdo011,1,45,30,nestID 14cjh011
,2014,prba,14prbalbdo011,2,45,30,nestID 14cjh011
,2014,prba,14prbalbdo011,3,45,30,nestID 14cjh011
,2014,prba,14prbalbdo011,4,45,30,nestID 14cjh011
,2014,prba,14prbalbdo022,2,48.5,29.5,nestID 14kas022
,2014,prba,14prbalbdo022,1,46.2,29.9,nestID 14kas022
,2014,prba,14prbalbdo022,3,47.4,29.9,nestID 14kas022
,2014,prba,14prbalbdo022,4,45.8,30,nestID 14kas022
,2014,prba,14prbalbdo046,3,41.5,30,nestID 14kas046
,2014,prba,14prbalbdo046,4,41.9,30,nestID 14kas046
,2014,prba,14prbalbdo046,2,43.2,30.2,nestID 14kas046
,2014,prba,14prbalbdo046,1,41.9,31,nestID 14kas046
,2014,prba,14prbalbdo065,4,45.8,29.1,nestID 14cjh065
,2014,prba,14prbalbdo065,3,45.9,29.1,nestID 14cjh065
,2014,prba,14prbalbdo065,2,45.9,29.3,nestID 14cjh065
,2014,prba,14prbalbdo065,1,43.9,29.6,nestID 14cjh065
,2014,prba,14prbapesa007,4,37.5,25.5,nestID 14kas007
,2014,prba,14prbapesa007,1,37.5,25.6,nestID 14kas007
,2014,prba,14prbapesa007,3,36.9,25.7,nestID 14kas007
,2014,prba,14prbapesa007,2,35.4,25.8,nestID 14kas007
,2014,prba,14prbapesa008,2,36.4,26.8,nestID 14cjh008
,2014,prba,14prbapesa008,3,37.1,27,nestID 14cjh008
,2014,prba,14prbapesa008,1,37.4,27.3,nestID 14cjh008
,2014,prba,14prbapesa009,1,34.9,24.8,nestID 14kas009
,2014,prba,14prbapesa009,4,34.7,24.9,nestID 14kas009
,2014,prba,14prbapesa009,2,37.3,25.4,nestID 14kas009
,2014,prba,14prbapesa009,3,35.2,25.9,nestID 14kas009
,2014,prba,14prbapesa013,4,37,25.4,nestID 14cjh013
,2014,prba,14prbapesa013,3,35.4,25.6,nestID 14cjh013
,2014,prba,14prbapesa013,1,36.1,26.2,nestID 14cjh013
,2014,prba,14prbapesa013,2,37,26.2,nestID 14cjh013
,2014,prba,14prbapesa019,2,39.9,26.2,nestID 14kas019
,2014,prba,14prbapesa019,2,39.9,26.2,nestID 14kas019
,2014,prba,14prbapesa019,1,39.8,26.3,nestID 14kas019
,2014,prba,14prbapesa019,1,39.8,26.3,nestID 14kas019
,2014,prba,14prbapesa019,4,39.3,26.8,nestID 14kas019
,2014,prba,14prbapesa019,4,39.3,26.8,nestID 14kas019
,2014,prba,14prbapesa019,3,39.8,27.1,nestID 14kas019
,2014,prba,14prbapesa019,3,39.8,27.1,nestID 14kas019
,2014,prba,14prbapesa024,3,37.8,26.2,nestID 14kas024
,2014,prba,14prbapesa024,2,36.5,26.7,nestID 14kas024
,2014,prba,14prbapesa024,1,36.9,26.7,nestID 14kas024
,2014,prba,14prbapesa024,4,36.7,26.8,nestID 14kas024
,2014,prba,14prbapesa028,2,39.1,26.3,nestID 14kas028
,2014,prba,14prbapesa028,4,38.3,26.4,nestID 14kas028
,2014,prba,14prbapesa028,1,38.1,26.6,nestID 14kas028
,2014,prba,14prbapesa028,3,38,26.7,nestID 14kas028
,2014,prba,14prbapesa031,2,36,25,nestID 14kas031
,2014,prba,14prbapesa031,4,36,25,nestID 14kas031
,2014,prba,14prbapesa031,1,38,25,nestID 14kas031
,2014,prba,14prbapesa031,3,38,26,nestID 14kas031
,2014,prba,14prbapesa033,1,37,25.8,nestID 14kas033
,2014,prba,14prbapesa033,3,36.4,26.1,nestID 14kas033
,2014,prba,14prbapesa033,2,36.1,26.3,nestID 14kas033
,2014,prba,14prbapesa033,4,36.9,26.5,nestID 14kas033
,2014,prba,14prbapesa035,1,39,25.5,nestID 14kas035
,2014,prba,14prbapesa035,2,40.5,25.6,nestID 14kas035
,2014,prba,14prbapesa035,4,40.9,25.7,nestID 14kas035
,2014,prba,14prbapesa035,3,39,26.1,nestID 14kas035
,2014,prba,14prbapesa036,3,37.1,25.3,nestID 14cjh036
,2014,prba,14prbapesa036,1,37.8,25.9,nestID 14cjh036
,2014,prba,14prbapesa036,2,37.4,26.5,nestID 14cjh036
,2014,prba,14prbapesa036,4,39,26.5,nestID 14cjh036
,2014,prba,14prbapesa038,1,37.6,26.6,nestID 14kas038
,2014,prba,14prbapesa038,2,38.9,26.6,nestID 14kas038
,2014,prba,14prbapesa038,4,37.7,26.7,nestID 14kas038
,2014,prba,14prbapesa038,4,38,27,nestID 14cjh038
,2014,prba,14prbapesa038,3,38.7,27.1,nestID 14kas038
,2014,prba,14prbapesa038,3,38.6,27.2,nestID 14cjh038
,2014,prba,14prbapesa038,2,38.8,27.5,nestID 14cjh038
,2014,prba,14prbapesa038,1,39,27.5,nestID 14cjh038
,2014,prba,14prbapesa040,1,38.7,27.3,nestID 14cjh040
,2014,prba,14prbapesa040,3,37.9,27.7,nestID 14cjh040
,2014,prba,14prbapesa040,4,37.4,27.9,nestID 14cjh040
,2014,prba,14prbapesa040,2,39.1,28.2,nestID 14cjh040
,2014,prba,14prbapesa041,3,37.4,26.9,nestID 14cjh041
,2014,prba,14prbapesa041,2,37.8,26.9,nestID 14cjh041
,2014,prba,14prbapesa041,1,37.1,27,nestID 14cjh041
,2014,prba,14prbapesa041,4,38.6,27.3,nestID 14cjh041
,2014,prba,14prbapesa042,4,35.4,25.5,nestID 14cjh042
,2014,prba,14prbapesa042,1,36.2,25.5,nestID 14cjh042
,2014,prba,14prbapesa042,2,36.7,25.5,nestID 14cjh042
,2014,prba,14prbapesa042,3,36.7,25.5,nestID 14cjh042
,2014,prba,14prbapesa043,1,37,25,nestID 14cjh043
,2014,prba,14prbapesa043,2,38,25,nestID 14cjh043
,2014,prba,14prbapesa043,3,38,25,nestID 14cjh043
,2014,prba,14prbapesa043,4,39,25,nestID 14cjh043
,2014,prba,14prbapesa044,2,35.8,25.1,nestID 14cjh044
,2014,prba,14prbapesa044,1,37.1,25.7,nestID 14cjh044
,2014,prba,14prbapesa044,3,35.8,25.8,nestID 14cjh044
,2014,prba,14prbapesa044,4,36,26,nestID 14cjh044
,2014,prba,14prbapesa047,3,37,27,nestID 14cjh047
,2014,prba,14prbapesa047,1,39.2,27,nestID 14cjh047
,2014,prba,14prbapesa047,2,37.7,27.5,nestID 14cjh047
,2014,prba,14prbapesa047,4,37.1,27.8,nestID 14cjh047
,2014,prba,14prbapesa048,2,36.8,26.5,nestID 14cjh048
,2014,prba,14prbapesa048,4,37.5,26.9,nestID 14cjh048
,2014,prba,14prbapesa048,3,37,27.4,nestID 14cjh048
,2014,prba,14prbapesa048,1,38,27.5,nestID 14cjh048
,2014,prba,14prbapesa049,2,36.6,26.3,nestID 14kas049
,2014,prba,14prbapesa049,4,36.1,26.5,nestID 14kas049
,2014,prba,14prbapesa049,3,37.6,26.5,nestID 14kas049
,2014,prba,14prbapesa049,1,37.5,46.6,nestID 14kas049
,2014,prba,14prbapesa050,2,34.1,26.5,nestID 14kas050
,2014,prba,14prbapesa050,4,36,26.8,nestID 14kas050
,2014,prba,14prbapesa050,3,35.4,26.9,nestID 14kas050
,2014,prba,14prbapesa050,1,35.7,27,nestID 14kas050
,2014,prba,14prbapesa052,1,36.9,25.4,nestID 14kas052
,2014,prba,14prbapesa052,3,37.5,25.5,nestID 14kas052
,2014,prba,14prbapesa052,2,36.5,25.8,nestID 14kas052
,2014,prba,14prbapesa052,4,35,26.4,nestID 14kas052
,2014,prba,14prbapesa055,2,37.2,26.3,nestID 14kas055
,2014,prba,14prbapesa055,3,37,26.9,nestID 14kas055
,2014,prba,14prbapesa055,4,38.1,26.9,nestID 14kas055
,2014,prba,14prbapesa055,1,37.5,27,nestID 14kas055
,2014,prba,14prbapesa060,2,32.2,26,nestID 14cjh060
,2014,prba,14prbapesa060,1,36.6,26.3,nestID 14cjh060
,2014,prba,14prbapesa060,3,35.4,26.4,nestID 14cjh060
,2014,prba,14prbapesa060,4,36.1,26.4,nestID 14cjh060
,2014,prba,14prbapesa062,3,35.7,26.1,nestID 14cjh062
,2014,prba,14prbapesa062,2,34.7,26.2,nestID 14cjh062
,2014,prba,14prbapesa062,1,36.4,26.4,nestID 14cjh062
,2014,prba,14prbapesa064,4,40,26.6,nestID 14cjh064
,2014,prba,14prbapesa064,2,40.1,26.6,nestID 14cjh064
,2014,prba,14prbapesa064,1,39.8,26.8,nestID 14cjh064
,2014,prba,14prbapesa064,3,38.5,27.2,nestID 14cjh064
,2014,prba,14prbapesa070,2,37.3,26,nestID 14cjh070
,2014,prba,14prbapesa070,4,38.7,26.2,nestID 14cjh070
,2014,prba,14prbapesa070,1,40,26.4,nestID 14cjh070
,2014,prba,14prbapesa070,3,38.9,26.6,nestID 14cjh070
,2014,prba,14prbapesa073,2,36.2,25.4,nestID 14cjh073
,2014,prba,14prbapesa073,3,36,25.5,nestID 14cjh073
,2014,prba,14prbapesa073,4,36.5,26.1,nestID 14cjh073
,2014,prba,14prbapesa073,1,36.2,26.5,nestID 14cjh073
,2014,prba,14prbareph026,1,32.1,21.5,nestID 14kas026
,2014,prba,14prbareph026,3,30.9,21.8,nestID 14kas026
,2014,prba,14prbareph026,2,32.6,21.9,nestID 14kas026
,2014,prba,14prbareph026,4,31.5,22.1,nestID 14kas026
,2014,prba,14prbareph029,3,31,21.2,nestID 14cjh029
,2014,prba,14prbareph029,2,31.2,21.3,nestID 14cjh029
,2014,prba,14prbareph029,1,31.5,22,nestID 14cjh029
,2014,prba,14prbareph029,4,31.5,22.1,nestID 14cjh029
,2014,prba,14prbareph036,1,34.4,22.2,nestID 14kas036
,2014,prba,14prbareph036,3,32.8,23.1,nestID 14kas036
,2014,prba,14prbareph036,2,34.5,23.1,nestID 14kas036
,2014,prba,14prbareph037,4,33.2,21.5,nestID 14kas037
,2014,prba,14prbareph037,2,32,22,nestID 14kas037
,2014,prba,14prbareph037,3,32,22,nestID 14kas037
,2014,prba,14prbareph037,1,33.4,22.1,nestID 14kas037
,2014,prba,14prbareph039,2,32.5,21.9,nestID 14kas039
,2014,prba,14prbareph039,3,31.9,22.2,nestID 14kas039
,2014,prba,14prbareph039,4,32,22.3,nestID 14kas039
,2014,prba,14prbareph039,1,31.1,22.4,nestID 14kas039
,2014,prba,14prbareph046,1,29.3,22.4,nestID 14cjh046
,2014,prba,14prbareph046,4,31.1,22.7,nestID 14cjh046
,2014,prba,14prbareph046,2,32.3,22.7,nestID 14cjh046
,2014,prba,14prbareph046,3,29.2,22.9,nestID 14cjh046
,2014,prba,14prbareph053,2,34.4,21.8,nestID 14kas053
,2014,prba,14prbareph053,3,34.2,22,nestID 14kas053
,2014,prba,14prbareph053,1,34.4,22,nestID 14kas053
,2014,prba,14prbareph053,4,32.4,22.3,nestID 14kas053
,2014,prba,14prbarnph006,3,28.7,20.6,nestID 14kas006
,2014,prba,14prbarnph006,1,28.8,20.7,nestID 14kas006
,2014,prba,14prbarnph006,2,30,21,nestID 14kas006
,2014,prba,14prbarnph016,3,28.9,20.4,nestID 14cjh016
,2014,prba,14prbarnph016,2,29.9,20.7,nestID 14cjh016
,2014,prba,14prbarnph016,4,30.2,20.8,nestID 14cjh016
,2014,prba,14prbarnph016,1,30.4,20.9,nestID 14cjh016
,2014,prba,14prbarnph023,2,28.8,20.5,nestID 14cjh023
,2014,prba,14prbarnph023,1,29,20.6,nestID 14cjh023
,2014,prba,14prbarnph023,3,28.6,20.7,nestID 14cjh023
,2014,prba,14prbarnph023,4,29,20.8,nestID 14cjh023
,2014,prba,14prbarnph030,3,29.9,20.3,nestID 14cjh030
,2014,prba,14prbarnph030,4,31.1,21.2,nestID 14cjh030
,2014,prba,14prbarnph030,1,31.7,21.2,nestID 14cjh030
,2014,prba,14prbarnph030,2,30.9,21.5,nestID 14cjh030
,2014,prba,14prbarnph034,3,29.9,21.8,nestID 14cjh034
,2014,prba,14prbarnph034,1,29.5,21.9,nestID 14cjh034
,2014,prba,14prbarnph034,2,29.6,22,nestID 14cjh034
,2014,prba,14prbarnph034,4,29.8,22,nestID 14cjh034
,2014,prba,14prbarnph043,2,30.5,21,nestID 14kas043
,2014,prba,14prbarnph043,1,29.8,21.4,nestID 14kas043
