Year,Site,Date,Observer,Obs_effort,Transport,Survey_area,Nest_searching,Banding,Aqua_prey,Terre_prey,Pond_hydro,Pred_lemm,Other_activity,Notes
2011,barr,19-Jun-11,pherzog,9.5,foot,"6,8",y,n,n,n,n,n,n,
2011,barr,20-Jun-11,bhill,6,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,20-Jun-11,jcunningham,10.5,foot,"6,8",y,n,y,y,n,n,n,
2011,barr,20-Jun-11,adoll,10,foot,"5,fwl",n,y,n,n,n,n,n,
2011,barr,20-Jun-11,abankert,2,foot,"8,BASC",n,n,n,n,y,n,n,water temp probes
2011,barr,20-Jun-11,jzamudio,9,foot,"3,5",y,n,n,y,n,n,n,
2011,barr,20-Jun-11,pherzog,9.5,foot,"1,2",y,n,n,n,n,n,n,
2011,barr,20-Jun-11,rlanctot,6,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,21-Jun-11,bhill,7,foot,"1,2",y,y,n,n,n,n,n,
2011,barr,21-Jun-11,jcunningham,9,foot,"1,2",y,n,n,n,n,n,y,water
2011,barr,21-Jun-11,adoll,8.5,foot,"6,fwl",n,y,n,n,n,n,n,
2011,barr,21-Jun-11,abankert,10,foot,"6,8,BASC",y,n,n,n,n,n,y,water
2011,barr,21-Jun-11,jzamudio,9,foot,"3,5",y,y,n,n,n,n,n,
2011,barr,21-Jun-11,pherzog,9.5,foot,"3,5",y,n,n,n,n,n,y,water
2011,barr,21-Jun-11,rlanctot,9,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,22-Jun-11,bhill,10.5,foot,5,n,y,n,n,n,n,n,
2011,barr,22-Jun-11,jcunningham,10.5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,22-Jun-11,adoll,8,foot,"6,fwl",n,y,n,n,n,n,n,
2011,barr,22-Jun-11,abankert,9.5,foot,"1,2",y,n,n,n,n,n,n,
2011,barr,22-Jun-11,jzamudio,9,foot,"6,8",y,n,n,n,n,n,n,
2011,barr,22-Jun-11,pherzog,9.5,foot,"6,8",y,n,n,n,n,n,n,
2011,barr,22-Jun-11,rlanctot,8.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,23-Jun-11,bhill,6,foot,3,y,y,n,n,n,n,n,
2011,barr,23-Jun-11,jcunningham,9.5,foot,"6,8",y,n,n,n,n,y,n,
2011,barr,23-Jun-11,adoll,9,foot,"8,2",n,y,y,y,y,n,n,
2011,barr,23-Jun-11,abankert,10,foot,"3,5",y,n,n,n,n,y,n,
2011,barr,23-Jun-11,jzamudio,9,foot,"6,8",y,n,y,y,y,n,n,
2011,barr,23-Jun-11,pherzog,9.5,foot,"1,2",y,n,n,n,n,y,n,
2011,barr,23-Jun-11,rlanctot,8.5,foot,6,n,y,n,n,n,n,n,
2011,barr,24-Jun-11,bhill,7.5,foot,"3,5",y,y,n,n,n,n,n,
2011,barr,24-Jun-11,jcunningham,9,foot,"1,2",y,n,n,n,n,n,n,
2011,barr,24-Jun-11,adoll,7.5,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,24-Jun-11,abankert,10,foot,"6,8",y,n,n,n,n,n,n,
2011,barr,24-Jun-11,jzamudio,9,foot,"1,2",y,n,n,n,n,n,n,
2011,barr,24-Jun-11,pherzog,9.5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,24-Jun-11,rlanctot,8,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,25-Jun-11,bhill,6.5,foot,6,n,y,n,n,n,n,n,
2011,barr,25-Jun-11,jcunningham,2.5,foot,8,n,n,n,n,n,n,y,veg
2011,barr,25-Jun-11,adoll,9,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,25-Jun-11,abankert,7,foot,"gaswell, fwl",n,n,n,n,n,n,y,birding
2011,barr,25-Jun-11,jzamudio,1,foot,"3,5",n,n,n,n,n,n,y,birding
2011,barr,25-Jun-11,pherzog,5,foot,"5,2,1",n,n,n,n,n,n,y,birding
2011,barr,25-Jun-11,rlanctot,8,foot,8,n,y,n,n,n,n,n,
2011,barr,25-Jun-11,dkesler,2.5,foot,8,n,n,n,n,n,n,y,veg
2011,barr,26-Jun-11,bhill,11,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,26-Jun-11,jcunningham,9.5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,26-Jun-11,adoll,8,foot,"1,2",n,y,n,y,n,n,n,
2011,barr,26-Jun-11,abankert,9,foot,"1,2",y,n,n,n,n,n,n,
2011,barr,26-Jun-11,jzamudio,9,foot,"8,6",y,n,y,n,y,n,n,
2011,barr,26-Jun-11,pherzog,9.5,foot,"8,6",y,n,n,n,n,n,n,
2011,barr,26-Jun-11,rlanctot,9,foot,"8,6",n,y,y,n,y,n,n,
2011,barr,26-Jun-11,dkesler,9.5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,27-Jun-11,bhill,4.5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,27-Jun-11,jcunningham,9,foot,6,y,n,n,n,n,n,n,rope drag
2011,barr,27-Jun-11,adoll,10,foot,"fwl,1,2",n,y,n,n,n,n,n,
2011,barr,27-Jun-11,abankert,9,foot,8,y,n,n,n,n,n,n,rope drag
2011,barr,27-Jun-11,jzamudio,9,foot,8,y,n,n,n,n,n,n,rope drag
2011,barr,27-Jun-11,pherzog,9,foot,6,y,n,n,n,n,n,n,rope drag
2011,barr,27-Jun-11,rlanctot,6,foot,6,n,y,n,n,n,n,n,
2011,barr,28-Jun-11,bhill,5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,28-Jun-11,jcunningham,9,foot,"6,5",y,n,n,n,n,n,n,rope drag
2011,barr,28-Jun-11,adoll,13.5,foot,"fwl,1,2",n,y,n,n,n,n,n,
2011,barr,28-Jun-11,abankert,8.5,foot,"8,2",y,n,n,n,n,n,n,rope drag
2011,barr,28-Jun-11,jzamudio,8.5,foot,"8,2",y,n,n,n,n,n,n,rope drag
2011,barr,28-Jun-11,pherzog,9,foot,"6,5",y,n,n,n,n,n,n,rope drag
2011,barr,28-Jun-11,rlanctot,7.25,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,28-Jun-11,dkesler,7,foot,"8,6",y,n,n,n,n,n,n,
2011,barr,28-Jun-11,ssaalfeld,7,foot,"8,6",y,n,n,n,n,n,n,
2011,barr,29-Jun-11,bhill,7.5,foot,"6,3,5",n,y,n,n,n,n,n,
2011,barr,29-Jun-11,jcunningham,9,foot,"6,8",y,n,y,n,y,y,y,water survey
2011,barr,29-Jun-11,adoll,7,foot,"1,2",n,y,n,y,n,n,n,
2011,barr,29-Jun-11,abankert,9,foot,"3,5",y,n,n,n,n,y,y,water survey
2011,barr,29-Jun-11,jzamudio,7,foot,"1,2",n,y,n,y,n,n,n,
2011,barr,29-Jun-11,pherzog,9.5,foot,"1,2",y,n,n,n,n,y,y,water survey
2011,barr,29-Jun-11,rlanctot,9,foot,"6,8",n,n,y,n,y,n,n,
2011,barr,29-Jun-11,ssaalfeld,8,foot,off plot,y,n,n,n,n,n,n,
2011,barr,29-Jun-11,dkesler,8,foot,off plot,y,n,n,n,n,n,n,
2011,barr,30-Jun-11,bhill,8,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,30-Jun-11,jcunningham,4,foot,8,n,y,n,n,y,n,n,fix temp loggers
2011,barr,30-Jun-11,adoll,11,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,30-Jun-11,abankert,7,foot,"Nunavak,BASC,Gaswell",n,n,n,n,n,n,y,lemming traps with Denver
2011,barr,30-Jun-11,pherzog,4,foot,fwl,n,n,n,n,n,n,y,"birding, check nests"
2011,barr,30-Jun-11,rlanctot,8,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,01-Jul-11,bhill,9,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,01-Jul-11,jcunningham,8.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,01-Jul-11,adoll,7.5,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,01-Jul-11,abankert,8,foot,2,y,n,n,n,n,n,n,rope drag
2011,barr,01-Jul-11,jzamudio,8,foot,2,y,n,n,n,n,n,n,rope drag
2011,barr,01-Jul-11,pherzog,9.5,foot,5,y,y,n,n,n,n,n,rope drag
2011,barr,01-Jul-11,rlanctot,8.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,01-Jul-11,dkesler,8,foot,5,y,n,n,n,n,n,n,"not counted in bird list, rope drag"
2011,barr,01-Jul-11,ssaalfeld,5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,02-Jul-11,bhill,8,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,02-Jul-11,jcunningham,8.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,02-Jul-11,adoll,11.5,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,02-Jul-11,abankert,8,foot,1,y,n,n,n,n,n,n,rope drag
2011,barr,02-Jul-11,jzamudio,8,foot,1,y,n,n,n,n,n,n,rope drag
2011,barr,02-Jul-11,pherzog,8,foot,5,y,n,n,n,n,n,n,rope drag
2011,barr,02-Jul-11,rlanctot,8.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,02-Jul-11,ssaalfeld,8,foot,5,y,n,n,n,n,n,n,"not counted in bird list, rope drag"
2011,barr,03-Jul-11,bhill,9,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,03-Jul-11,jcunningham,8.5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,03-Jul-11,adoll,4,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,03-Jul-11,abankert,11,foot,"2,3,gaswell",y,n,n,n,n,n,y,birding
2011,barr,03-Jul-11,jzamudio,9,foot,"2,3",y,n,n,n,n,n,n,
2011,barr,03-Jul-11,pherzog,8.5,foot,"3,5",y,n,n,n,n,n,n,
2011,barr,03-Jul-11,rlanctot,9.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,04-Jul-11,bhill,5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,04-Jul-11,adoll,5,foot,"1,2,8",n,y,n,n,n,n,n,
2011,barr,04-Jul-11,abankert,4,foot,gaswell,n,n,n,n,n,n,y,band owls
2011,barr,04-Jul-11,rlanctot,6,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,05-Jul-11,bhill,7,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,05-Jul-11,jcunningham,12,foot,"6,8",n,y,y,n,y,n,n,
2011,barr,05-Jul-11,adoll,11,foot,"2,1",n,y,n,y,n,n,n,
2011,barr,05-Jul-11,abankert,11,foot,"1,2,Nunavak",y,n,n,n,n,n,y,birding
2011,barr,05-Jul-11,pherzog,9.5,foot,"3,5",y,n,n,n,n,n,y,water survey
2011,barr,06-Jul-11,bhill,8.5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,06-Jul-11,adoll,7,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,06-Jul-11,abankert,10,foot,"3,5,gaswell",n,n,n,n,n,n,y,check nests
2011,barr,06-Jul-11,jzamudio,9,foot,"6,8",n,n,n,n,n,n,y,check nests
2011,barr,06-Jul-11,pherzog,7.5,foot,"1,2",n,y,n,n,n,n,y,check nests
2011,barr,07-Jul-11,bhill,7,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,07-Jul-11,jcunningham,8.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,07-Jul-11,adoll,7,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,07-Jul-11,abankert,7.5,foot,"3,5,fwl",n,n,n,n,n,n,y,check nests
2011,barr,07-Jul-11,jzamudio,6,foot,"6,8",n,n,n,n,n,n,y,check nests
2011,barr,07-Jul-11,pherzog,8,foot,"1,2",n,y,n,n,n,n,y,check nests
2011,barr,08-Jul-11,bhill,8,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,08-Jul-11,jcunningham,8,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,08-Jul-11,adoll,8,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,08-Jul-11,abankert,6,foot,"3,5",n,y,n,y,n,n,n,
2011,barr,08-Jul-11,jzamudio,4,foot,"6,8",n,y,y,n,y,n,n,
2011,barr,08-Jul-11,pherzog,9.5,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,09-Jul-11,bhill,2,foot,"fwl,ocean road",n,n,n,n,n,n,y,birding
2011,barr,09-Jul-11,jcunningham,10,foot,"6,8,gaswell",n,y,n,n,n,n,n,
2011,barr,09-Jul-11,adoll,9.5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,09-Jul-11,abankert,7.5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,09-Jul-11,jzamudio,4.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,09-Jul-11,pherzog,14,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,10-Jul-11,jcunningham,10,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,10-Jul-11,adoll,8.5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,10-Jul-11,abankert,9.5,foot,"3,5,8,gaswell,gravel pit",n,y,n,n,y,n,n,
2011,barr,10-Jul-11,jzamudio,7.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,10-Jul-11,pherzog,10,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,11-Jul-11,jcunningham,8,foot,"8,6",n,y,n,n,n,n,n,
2011,barr,11-Jul-11,adoll,0.75,foot,"AC,beach",n,n,n,n,n,n,y,day off
2011,barr,11-Jul-11,abankert,7.5,foot,"3,5",n,y,n,y,n,n,n,
2011,barr,11-Jul-11,jzamudio,7,foot,"6,8",n,n,y,n,n,n,n,
2011,barr,11-Jul-11,pherzog,10,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,12-Jul-11,jcunningham,6,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,12-Jul-11,adoll,6,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,12-Jul-11,abankert,11,foot,"3,5,2",n,y,n,n,n,y,n,
2011,barr,12-Jul-11,jzamudio,9.5,foot,"6,8,1",n,y,n,n,n,y,n,
2011,barr,12-Jul-11,pherzog,9,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,13-Jul-11,abankert,7,foot,"3,5",n,y,n,n,n,n,y,sea watch
2011,barr,13-Jul-11,jzamudio,4,foot,"6,8",n,y,n,n,n,n,y,sea watch
2011,barr,13-Jul-11,pherzog,3,foot,"1,2",n,y,n,n,n,n,n,
2011,barr,14-Jul-11,jcunningham,9,foot,"6,8,gaswell",n,y,n,n,n,n,n,
2011,barr,14-Jul-11,adoll,11.5,foot,"3,5,2",n,y,n,n,n,n,n,
2011,barr,14-Jul-11,abankert,11,foot,"1,2,3,5,gaswell,ocean watch",n,n,n,y,n,n,y,"nests checks, birding"
2011,barr,14-Jul-11,jzamudio,5,foot,"6,8,gaswell",n,n,y,n,y,n,n,
2011,barr,14-Jul-11,pherzog,10,foot,"1,2,beach",n,y,n,n,n,n,n,
2011,barr,15-Jul-11,jcunningham,5.5,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,15-Jul-11,adoll,4,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,15-Jul-11,abankert,4,foot,"3,5,Nunavak",n,y,n,n,n,n,n,
2011,barr,15-Jul-11,jzamudio,2,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,15-Jul-11,pherzog,9,foot,"1,2,6,8",n,y,n,n,n,n,n,
2011,barr,16-Jul-11,jcunningham,2,foot,1,n,n,n,n,n,n,y,pictures
2011,barr,16-Jul-11,adoll,9.5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,16-Jul-11,abankert,6,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,16-Jul-11,jzamudio,2,foot,6.8,n,y,n,n,n,n,n,
2011,barr,16-Jul-11,pherzog,10,foot,"1,2,8,beach",n,y,n,n,n,n,n,
2011,barr,17-Jul-11,jcunningham,7,foot,"6,8,1,2, point",n,y,n,n,n,n,n,
2011,barr,17-Jul-11,adoll,5,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,17-Jul-11,abankert,14,foot,everywhere,n,y,n,y,n,n,n,
2011,barr,17-Jul-11,jzamudio,4,foot,"6,point",n,y,y,n,y,n,n,
2011,barr,17-Jul-11,pherzog,2.5,foot,point,n,n,n,n,n,n,y,day off
2011,barr,18-Jul-11,jcunningham,6,foot,"6,8",n,y,n,n,n,n,n,
2011,barr,18-Jul-11,adoll,7,foot,"3,5",n,y,n,n,n,n,n,
2011,barr,18-Jul-11,abankert,6,foot,gaswell,n,n,n,n,n,n,y,day off
2011,barr,18-Jul-11,pherzog,7,foot,"1,2,3,5",n,y,n,n,n,n,n,
2011,barr,19-Jul-11,jcunningham,5.5,foot,"3,5,gaswell",n,y,n,n,n,n,n,
2011,barr,19-Jul-11,adoll,0.3,foot,beach,n,n,n,n,n,n,y,
2011,barr,19-Jul-11,abankert,1,foot,gaswell,n,n,n,n,n,n,y,
2011,barr,19-Jul-11,jzamudio,7,foot,"6,8,gaswell",n,y,n,n,n,n,n,
2011,barr,19-Jul-11,pherzog,7,foot,"1,2,gaswell",n,y,n,n,n,n,n,
2011,barr,20-Jul-11,jcunningham,2.5,foot,"6,point",n,n,n,n,n,n,y,check nests
2011,barr,20-Jul-11,adoll,6,foot,"1,2,point",n,n,n,n,n,n,y,check nests
2011,barr,20-Jul-11,abankert,4,foot,"2,BASC",n,n,n,y,n,n,n,
2011,barr,20-Jul-11,jzamudio,4,foot,8,n,n,y,n,y,n,n,
2011,barr,20-Jul-11,pherzog,9,foot,"3,5,point",n,y,n,n,n,n,y,check nests
2011,barr,21-Jul-11,jcunningham,2,foot,2,n,y,n,n,n,n,y,check nests
2011,barr,21-Jul-11,adoll,2.5,foot,fwl,n,n,n,n,n,n,y,collecting DUNL
2011,barr,21-Jul-11,abankert,2,foot,"BASC, ocean",n,n,n,n,n,n,y,birding
2011,barr,21-Jul-11,jzamudio,1.5,foot,8,n,n,n,n,n,n,y,check nests
2011,barr,21-Jul-11,pherzog,6,foot,"3,5",n,y,n,n,n,n,y,check nests
2011,barr,22-Jul-11,jcunningham,3,foot,"2,1",n,n,n,n,n,n,y,habitat survey
2011,barr,22-Jul-11,adoll,3,foot,gaswell,n,n,n,n,n,n,y,collecting DUNL
2011,barr,22-Jul-11,abankert,6,foot,"BASC, monument",n,n,n,n,n,n,y,birding
2011,barr,22-Jul-11,jzamudio,3,foot,"8,2",n,n,n,n,n,n,y,check nests
2011,barr,22-Jul-11,pherzog,4,foot,"3,5",n,y,n,n,n,n,y,check nests
2011,barr,23-Jul-11,jcunningham,0.5,foot,BASC,n,n,n,n,n,n,y,
2011,barr,23-Jul-11,adoll,0.25,foot,BASC,n,n,n,n,n,n,y,
2011,barr,23-Jul-11,abankert,1.5,foot,ATV track,n,n,n,y,n,n,n,
2011,barr,23-Jul-11,jzamudio,2,foot,"8, BASC",n,n,y,n,y,n,n,
2011,barr,23-Jul-11,pherzog,6,foot,"2,3,5,BASC",n,y,n,n,n,n,n,
2011,barr,24-Jul-11,jcunningham,4,foot,"3,5",n,n,n,n,n,n,y,photos
2011,barr,24-Jul-11,adoll,5,foot,"gaswell, fwl",n,n,n,n,n,n,y,collecting
2011,barr,24-Jul-11,abankert,2,foot,"gaswell, BASC",n,n,n,n,n,n,y,birding
2011,barr,24-Jul-11,jzamudio,5,foot,"3,8",n,y,n,n,n,n,n,stakes
2011,barr,24-Jul-11,pherzog,6,foot,"2,3,5",n,y,n,n,n,n,n,
2011,barr,25-Jul-11,jcunningham,2,foot,monument,n,n,n,n,n,n,y,
2011,barr,25-Jul-11,abankert,5,foot,"2,5,monument",n,n,n,y,n,n,y,check nests
2011,barr,25-Jul-11,jzamudio,7,foot,"8,3,5, monument",n,y,y,n,y,n,y,stakes
2011,barr,25-Jul-11,pherzog,8,foot,"2,3,5,monument",n,n,n,n,n,n,y,check nests
2011,barr,26-Jul-11,jcunningham,3,foot,8,n,n,n,n,n,n,y,"photos, veg"
2011,barr,26-Jul-11,abankert,3,foot,"3,5",n,y,n,n,n,n,y,water survey
2011,barr,26-Jul-11,jzamudio,4,foot,"6,8",n,n,n,n,n,n,y,"water survey, stakes"
2011,barr,26-Jul-11,pherzog,7.5,foot,"1,2",n,y,n,n,n,n,y,"water survey, stakes"
2011,barr,27-Jul-11,jcunningham,6,foot,"5,3",n,n,n,n,n,n,y,habitat survey
2011,barr,27-Jul-11,adoll,5,foot,"5,3,fwl",n,n,n,n,n,n,y,check nests
2011,barr,27-Jul-11,abankert,4,foot,"beach, cakeater",n,n,n,n,n,n,y,birding
2011,barr,27-Jul-11,jzamudio,5,foot,"8,6,5",n,n,n,n,n,n,y,stakes
2011,barr,27-Jul-11,pherzog,1.5,foot,"1,2",n,n,n,n,n,n,y,"stakes, check nests"
2011,barr,28-Jul-11,abankert,2,foot,2,n,n,n,y,n,n,n,
2011,barr,28-Jul-11,jzamudio,6,foot,"5,6",n,n,n,n,y,n,y,stakes
2011,barr,28-Jul-11,pherzog,11,foot,"1,2",n,n,n,n,n,n,y,stakes
2011,barr,29-Jul-11,abankert,0.5,foot,cakeater,n,n,n,n,n,n,y,
2011,barr,30-Jul-11,jcunningham,3,foot,5,n,n,n,n,n,n,y,habitat survey
2011,barr,30-Jul-11,abankert,2,foot,around,n,n,n,n,n,n,y,
2011,barr,31-Jul-11,jcunningham,4,foot,"2,gaswell",n,n,n,n,n,n,y,habitat survey
2012,barr,24-May-12,jcunningham,,,,,,,,,,,no effort recorded
2012,barr,25-May-12,jcunningham,2,foot,2,n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,27-May-12,jcunningham,8,foot,"1,2,DEM,8,5",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,28-May-12,jcunningham,6,foot,"1,2,DEM,8,5",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,28-May-12,kgrond,2,foot,8,n,n,n,n,n,n,y,re-sighting
2012,barr,28-May-12,bverheijen,2,foot,8,n,n,n,n,n,n,y,re-sighting
2012,barr,29-May-12,jcunningham,8,foot,"1,2,3,5,6,8",n,n,n,n,n,n,y,snow survey
2012,barr,29-May-12,kgrond,8,foot,"1,2,3,5,6,8",n,n,n,n,n,n,y,snow survey
2012,barr,29-May-12,bverheijen,8,foot,"1,2,3,5,6,8",n,n,n,n,n,n,y,snow survey
2012,barr,30-May-12,jcunningham,7,foot,"5,6,1,2,DEM",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,30-May-12,kgrond,6,foot,"2,8",n,n,n,n,n,n,y,re-sighting
2012,barr,30-May-12,bverheijen,6,foot,"2,8",n,n,n,n,n,n,y,re-sighting
2012,barr,31-May-12,jcunningham,5.5,foot,"3,5,6,1,2",n,n,n,n,n,n,y,snow survey
2012,barr,31-May-12,kgrond,6.75,foot,"8,5",n,n,n,n,n,n,y,snow survey
2012,barr,31-May-12,bverheijen,6.75,foot,"3,6",n,n,n,n,n,n,y,snow survey
2012,barr,31-May-12,rlanctot,2,foot,"1,2",n,n,n,n,n,n,y,snow survey
2012,barr,01-Jun-12,jcunningham,6.5,foot,"1,2,3,5,6",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,02-Jun-12,jcunningham,6.5,foot,"1,2,DEM,8,5",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,02-Jun-12,bhill,6,foot,"6,8",n,n,n,n,n,n,y,snow survey/re-sight
2012,barr,02-Jun-12,pherzog,6,foot,"3,5,1,2",n,n,n,n,n,n,y,snow survey/re-sight
2012,barr,03-Jun-12,bhill,2.5,foot,8,n,n,n,n,n,n,y,geolocator search
2012,barr,03-Jun-12,pherzog,7,foot,"3,5",n,n,n,n,n,n,y,geolocator search
2012,barr,03-Jun-12,jcunningham,7,foot,"3,5,6,1,2,DEM",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,03-Jun-12,kgrond,2.5,foot,6,n,n,n,n,n,n,y,re-sighting
2012,barr,03-Jun-12,bverheijen,2.5,foot,6,n,n,n,n,n,n,y,re-sighting
2012,barr,04-Jun-12,jcunningham,8,foot,"3,5,6,1,2",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,04-Jun-12,kgrond,6,foot,"6,8",n,n,n,n,n,n,y,re-sighting
2012,barr,04-Jun-12,bhill,3,foot,1,n,n,n,y,n,n,n,
2012,barr,04-Jun-12,pherzog,11,foot,"6,8",y,n,n,n,n,n,n,
2012,barr,04-Jun-12,bverheijen,9.5,foot,"3,5",y,n,n,n,n,n,n,
2012,barr,04-Jun-12,mmcconnell,8,foot,"1,2",y,n,n,n,n,n,n,
2012,barr,05-Jun-12,bhill,6,foot,5 & east of 5,n,n,n,n,n,n,y,geolocator search
2012,barr,05-Jun-12,kgrond,8.5,foot,"6,8 & out",n,n,n,n,n,n,y,geolocator search
2012,barr,05-Jun-12,jcunningham,6,foot,"5,6,1,2",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,05-Jun-12,pherzog,10,foot,"1,2",y,n,n,n,n,n,n,
2012,barr,05-Jun-12,bverheijen,8.5,foot,"6,8",y,n,n,n,n,n,n,
2012,barr,05-Jun-12,mmcconnell,10,foot,"3,5",y,n,n,n,n,n,n,
2012,barr,06-Jun-12,bhill,6.5,foot,"6, west and south of 8",y,n,n,n,n,n,y,geolocator search
2012,barr,06-Jun-12,kgrond,6,foot,2,n,n,n,n,n,n,y,geolocator search
2012,barr,06-Jun-12,jcunningham,6.5,foot,"5,6,1,2",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,06-Jun-12,pherzog,10,foot,"3,5",y,n,n,n,n,n,n,
2012,barr,06-Jun-12,bverheijen,9.5,foot,"1,2",y,n,n,n,n,n,n,
2012,barr,06-Jun-12,mmcconnell,9,foot,"6,8",y,n,n,n,n,n,n,
2012,barr,07-Jun-12,kgrond,2.5,foot,Point,n,n,n,n,n,n,y,ATV training
2012,barr,07-Jun-12,bverheijen,,foot,,n,n,n,n,n,n,y,ATV training
2012,barr,07-Jun-12,mmcconnell,2.5,foot,Point,n,n,n,n,n,n,y,ATV training
2012,barr,07-Jun-12,jcunningham,9.5,foot,"5,6,2,1",y,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,07-Jun-12,bhill,11.5,foot,"3,5",y,n,y,y,y,n,n,
2012,barr,07-Jun-12,pherzog,11.5,foot,"6,8,Point",y,n,y,y,y,n,n,
2012,barr,08-Jun-12,jcunningham,9,foot,"5,6,2,1,Point",n,n,n,n,n,n,y,Jenny's thesis snow/Point
2012,barr,08-Jun-12,kgrond,13.5,foot,"6,8,Point",y,n,n,n,n,n,y,Point
2012,barr,08-Jun-12,bverheijen,13.5,foot,"6,8,Point",y,n,n,n,n,n,y,Point
2012,barr,08-Jun-12,bhill,5.5,foot,"Point, FWL",n,n,n,n,n,n,y,Point/FWL
2012,barr,08-Jun-12,pherzog,15,foot,"1,2,Point,FWL",y,n,n,n,n,n,y,Point/FWL
2012,barr,08-Jun-12,mmcconnell,14.5,foot,"3,5,Point,FWL",y,n,n,n,n,n,y,Point/FWL
2012,barr,09-Jun-12,bhill,3,foot,FWL,n,n,n,n,n,n,y,birding
2012,barr,09-Jun-12,pherzog,2,foot,"8,2",n,n,n,n,n,n,y,birding
2012,barr,09-Jun-12,jcunningham,5,foot,"5,6,1,2",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,10-Jun-12,bhill,7,foot,S of 2,n,n,n,y,n,n,y,geolocator search
2012,barr,10-Jun-12,jcunningham,4,foot,"5,6,1,2",n,n,n,n,n,n,y,Jenny's thesis snow
2012,barr,10-Jun-12,pherzog,10.5,foot,"3,5",y,n,y,n,y,n,n,
